user_id,session_date,content_type,device_type,subscription_tier,minutes_watched
user_00513,2024-04-11,documentary,web,standard,41
user_00537,2024-04-11,tv_show,tv,standard,8
user_00538,2024-04-11,tv_show,mobile,standard,19
user_00547,2024-04-11,movie,web,standard,45
user_00561,2024-04-11,movie,mobile,premium,55
user_00562,2024-04-11,tv_show,mobile,standard,58
user_00604,2024-04-11,movie,tv,basic,48
user_00618,2024-04-11,tv_show,mobile,standard,67
user_00627,2024-04-11,movie,web,basic,23
user_00630,2024-04-11,tv_show,mobile,standard,76
user_00640,2024-04-11,documentary,mobile,basic,8
user_00640,2024-04-11,movie,tv,premium,17
user_00652,2024-04-11,movie,web,premium,23
user_00655,2024-04-11,movie,mobile,premium,12
user_00710,2024-04-11,movie,tv,premium,75
user_00720,2024-04-11,movie,mobile,standard,8
user_00738,2024-04-11,movie,web,premium,46
user_00745,2024-04-11,movie,mobile,standard,19
user_00776,2024-04-11,tv_show,mobile,standard,21
user_00796,2024-04-11,tv_show,mobile,basic,15
user_00805,2024-04-11,movie,web,basic,37
user_00807,2024-04-11,tv_show,mobile,premium,25
user_00808,2024-04-11,movie,mobile,basic,26
user_00818,2024-04-11,movie,mobile,basic,12
user_00861,2024-04-11,tv_show,web,basic,77
user_00863,2024-04-11,movie,mobile,basic,49
user_00896,2024-04-11,tv_show,mobile,basic,16
user_00917,2024-04-11,movie,mobile,standard,8
user_00937,2024-04-11,movie,mobile,standard,25
user_00941,2024-04-11,tv_show,tv,basic,42
user_00942,2024-04-11,movie,mobile,standard,8
user_00942,2024-04-11,movie,web,standard,18
user_00944,2024-04-11,movie,tv,premium,61
user_00945,2024-04-11,movie,mobile,basic,9
user_00948,2024-04-11,movie,mobile,standard,8
user_00949,2024-04-11,movie,web,premium,15
user_00955,2024-04-11,tv_show,web,basic,38
user_00970,2024-04-11,movie,mobile,standard,26
user_00972,2024-04-11,movie,mobile,basic,42
user_00997,2024-04-11,movie,tv,standard,21
user_01008,2024-04-11,movie,web,basic,26
user_01010,2024-04-11,tv_show,mobile,basic,17
user_01030,2024-04-11,movie,mobile,standard,23
user_01050,2024-04-11,tv_show,mobile,basic,59
user_01053,2024-04-11,movie,mobile,basic,24
user_01070,2024-04-11,tv_show,tv,standard,24
user_01094,2024-04-11,documentary,mobile,premium,9
user_01103,2024-04-11,tv_show,web,premium,97
user_01109,2024-04-11,tv_show,web,basic,17
user_01115,2024-04-11,movie,web,standard,67
user_01116,2024-04-11,tv_show,tv,basic,21
user_01123,2024-04-11,movie,mobile,basic,10
user_01153,2024-04-11,movie,mobile,basic,13
user_01154,2024-04-11,movie,mobile,premium,47
user_01164,2024-04-11,tv_show,mobile,premium,69
user_01173,2024-04-11,movie,web,basic,8
user_01176,2024-04-11,movie,mobile,standard,74
user_01189,2024-04-11,movie,mobile,premium,25
user_01191,2024-04-11,movie,mobile,basic,46
user_01196,2024-04-11,movie,mobile,premium,41
user_01203,2024-04-11,tv_show,web,basic,19
user_01208,2024-04-11,movie,web,standard,25
user_01221,2024-04-11,movie,web,premium,27
user_01223,2024-04-11,tv_show,mobile,standard,30
user_01234,2024-04-11,movie,web,standard,7
user_01256,2024-04-11,movie,mobile,premium,45
user_01266,2024-04-11,tv_show,web,premium,58
user_01275,2024-04-11,movie,web,basic,33
user_01280,2024-04-11,tv_show,web,basic,41
user_01296,2024-04-11,tv_show,mobile,standard,15
user_01300,2024-04-11,tv_show,tv,standard,45
user_01316,2024-04-11,movie,mobile,basic,5
user_01331,2024-04-11,movie,tv,basic,22
user_01350,2024-04-11,movie,mobile,basic,36
user_01367,2024-04-11,movie,web,standard,41
user_01388,2024-04-11,movie,web,standard,53
user_01392,2024-04-11,movie,mobile,basic,25
user_01404,2024-04-11,movie,mobile,premium,24
user_01423,2024-04-11,movie,mobile,standard,8
user_01431,2024-04-11,movie,web,standard,53
user_01433,2024-04-11,movie,web,standard,80
user_01450,2024-04-11,tv_show,mobile,basic,34
user_01450,2024-04-11,documentary,web,basic,43
user_01455,2024-04-11,movie,mobile,basic,2
user_01462,2024-04-11,tv_show,mobile,basic,16
user_01463,2024-04-11,movie,mobile,standard,52
user_01488,2024-04-11,movie,mobile,premium,36
user_01498,2024-04-11,tv_show,mobile,basic,11
user_01540,2024-04-11,movie,mobile,basic,59
user_01569,2024-04-11,movie,mobile,basic,43
user_01592,2024-04-11,movie,tv,premium,36
user_01605,2024-04-11,documentary,mobile,premium,33
user_01617,2024-04-11,tv_show,web,standard,27
user_01655,2024-04-11,movie,mobile,standard,9
user_01681,2024-04-11,movie,web,basic,5
user_01703,2024-04-11,movie,mobile,premium,12
user_01712,2024-04-11,movie,web,standard,39
user_01731,2024-04-11,tv_show,mobile,standard,37
user_01734,2024-04-11,tv_show,tv,standard,17
user_01774,2024-04-11,movie,web,basic,5
user_01776,2024-04-11,movie,web,standard,70
user_01779,2024-04-11,tv_show,web,premium,30
user_01787,2024-04-11,movie,web,standard,11
user_01787,2024-04-11,movie,mobile,basic,35
user_01794,2024-04-11,tv_show,tv,basic,29
user_01801,2024-04-11,movie,mobile,standard,61
user_01802,2024-04-11,movie,web,standard,12
user_01821,2024-04-11,movie,tv,premium,12
user_01835,2024-04-11,movie,mobile,basic,83
user_01845,2024-04-11,movie,web,standard,42
user_01847,2024-04-11,documentary,mobile,premium,7
user_01852,2024-04-11,movie,web,premium,77
user_01856,2024-04-11,movie,mobile,standard,23
user_01860,2024-04-11,movie,mobile,standard,44
user_01867,2024-04-11,movie,web,basic,7
user_01896,2024-04-11,movie,mobile,standard,34
user_01899,2024-04-11,movie,mobile,basic,34
user_01902,2024-04-11,movie,tv,standard,42
user_01906,2024-04-11,tv_show,tv,standard,64
user_01910,2024-04-11,documentary,web,standard,33
user_01912,2024-04-11,tv_show,web,standard,68
user_01935,2024-04-11,tv_show,tv,premium,120
user_01937,2024-04-11,movie,mobile,basic,8
user_01971,2024-04-11,movie,web,standard,45
user_02005,2024-04-11,tv_show,mobile,standard,36
user_02022,2024-04-11,tv_show,web,basic,75
user_02025,2024-04-11,tv_show,mobile,basic,7
user_02027,2024-04-11,movie,mobile,standard,26
user_02038,2024-04-11,documentary,mobile,basic,17
user_02054,2024-04-11,movie,web,basic,17
user_02066,2024-04-11,movie,mobile,basic,71
user_02074,2024-04-11,movie,mobile,premium,6
user_02079,2024-04-11,movie,mobile,premium,10
user_02084,2024-04-11,movie,mobile,standard,27
user_02091,2024-04-11,documentary,web,standard,27
user_02149,2024-04-11,tv_show,tv,basic,42
user_02158,2024-04-11,tv_show,mobile,premium,53
user_02187,2024-04-11,movie,mobile,premium,70
user_02195,2024-04-11,tv_show,mobile,basic,25
user_02219,2024-04-11,movie,mobile,basic,25
user_02232,2024-04-11,movie,mobile,standard,36
user_02249,2024-04-11,tv_show,web,premium,24
user_02258,2024-04-11,tv_show,mobile,standard,48
user_02259,2024-04-11,tv_show,web,standard,13
user_02265,2024-04-11,movie,web,standard,51
user_02282,2024-04-11,movie,mobile,premium,37
user_02306,2024-04-11,documentary,web,premium,38
user_02311,2024-04-11,movie,web,basic,56
user_02319,2024-04-11,tv_show,mobile,premium,59
user_02322,2024-04-11,movie,web,premium,206
user_02355,2024-04-11,movie,tv,standard,20
user_02364,2024-04-11,movie,web,standard,13
user_02371,2024-04-11,documentary,tv,standard,42
user_02383,2024-04-11,movie,mobile,standard,90
user_02418,2024-04-11,movie,web,basic,9
user_02419,2024-04-11,movie,mobile,basic,23
user_02430,2024-04-11,tv_show,web,premium,27
user_02439,2024-04-11,tv_show,mobile,standard,59
user_02451,2024-04-11,documentary,web,premium,40
user_02467,2024-04-11,movie,mobile,premium,25
user_02468,2024-04-11,movie,tv,basic,15
user_02477,2024-04-11,movie,mobile,basic,25
user_02487,2024-04-11,movie,mobile,basic,33
user_02501,2024-04-11,tv_show,mobile,basic,30
user_02507,2024-04-11,tv_show,web,premium,59
user_02509,2024-04-11,movie,mobile,basic,96
user_02512,2024-04-11,movie,mobile,basic,4
user_02526,2024-04-11,movie,web,standard,25
user_02528,2024-04-11,movie,mobile,standard,31
user_02533,2024-04-11,movie,tv,standard,64
user_02559,2024-04-11,movie,mobile,basic,9
user_02563,2024-04-11,movie,tv,basic,99
user_02566,2024-04-11,movie,tv,standard,7
user_02571,2024-04-11,movie,web,standard,9
user_02585,2024-04-11,tv_show,mobile,basic,41
user_02585,2024-04-11,documentary,tv,basic,35
user_02595,2024-04-11,movie,web,standard,28
user_02601,2024-04-11,movie,web,premium,27
user_02636,2024-04-11,movie,tv,basic,43
user_02640,2024-04-11,movie,mobile,standard,8
user_02656,2024-04-11,movie,web,standard,49
user_02667,2024-04-11,movie,mobile,standard,5
user_02672,2024-04-11,movie,mobile,standard,10
user_02677,2024-04-11,documentary,tv,standard,31
user_02699,2024-04-11,movie,mobile,basic,26
user_02701,2024-04-11,movie,web,basic,40
user_02709,2024-04-11,movie,tv,standard,53
user_02719,2024-04-11,tv_show,tv,standard,204
user_02726,2024-04-11,movie,tv,standard,34
user_02733,2024-04-11,movie,mobile,basic,73
user_02746,2024-04-11,movie,web,basic,58
user_02772,2024-04-11,tv_show,web,premium,84
user_02807,2024-04-11,movie,tv,premium,35
user_02812,2024-04-11,movie,web,basic,23
user_02827,2024-04-11,movie,tv,basic,29
user_02834,2024-04-11,movie,mobile,premium,19
user_02838,2024-04-11,movie,mobile,premium,47
user_02846,2024-04-11,movie,web,standard,45
user_02854,2024-04-11,movie,web,basic,40
user_02857,2024-04-11,tv_show,mobile,standard,54
user_02883,2024-04-11,tv_show,tv,standard,102
user_02897,2024-04-11,movie,web,standard,33
user_02916,2024-04-11,movie,tv,premium,58
user_02919,2024-04-11,tv_show,mobile,premium,25
user_02941,2024-04-11,documentary,mobile,basic,18
user_02950,2024-04-11,tv_show,mobile,basic,14
user_02966,2024-04-11,movie,mobile,premium,20
user_02984,2024-04-11,movie,web,premium,140
user_02988,2024-04-11,movie,web,basic,4
user_02990,2024-04-11,movie,web,premium,32
user_02993,2024-04-11,movie,mobile,premium,5
user_03006,2024-04-11,movie,tv,premium,42
user_03014,2024-04-11,documentary,tv,standard,25
user_03053,2024-04-11,movie,web,basic,18
user_03090,2024-04-11,movie,mobile,basic,3
user_03097,2024-04-11,tv_show,web,standard,66
user_03147,2024-04-11,tv_show,web,premium,84
user_03157,2024-04-11,documentary,mobile,basic,82
user_03162,2024-04-11,movie,mobile,standard,23
user_03164,2024-04-11,movie,mobile,basic,24
user_03178,2024-04-11,tv_show,mobile,premium,25
user_03182,2024-04-11,tv_show,web,premium,87
user_03186,2024-04-11,movie,web,premium,96
user_03187,2024-04-11,tv_show,tv,premium,24
user_03194,2024-04-11,movie,mobile,standard,22
user_03196,2024-04-11,tv_show,web,basic,64
user_03200,2024-04-11,documentary,web,premium,38
user_03207,2024-04-11,tv_show,tv,basic,93
user_03221,2024-04-11,movie,web,basic,36
user_03250,2024-04-11,movie,tv,basic,15
user_03274,2024-04-11,movie,tv,standard,30
user_03294,2024-04-11,movie,mobile,basic,40
user_03302,2024-04-11,movie,web,standard,23
user_03315,2024-04-11,tv_show,mobile,basic,20
user_03317,2024-04-11,movie,mobile,premium,117
user_03321,2024-04-11,movie,mobile,standard,4
user_03329,2024-04-11,movie,web,basic,57
user_03342,2024-04-11,movie,mobile,basic,31
user_03347,2024-04-11,movie,mobile,premium,8
user_03349,2024-04-11,documentary,mobile,basic,19
user_03349,2024-04-11,movie,mobile,basic,44
user_03352,2024-04-11,movie,mobile,premium,25
user_03374,2024-04-11,documentary,tv,standard,57
user_03374,2024-04-11,movie,web,basic,5
user_03375,2024-04-11,tv_show,mobile,premium,17
user_03376,2024-04-11,movie,web,standard,9
user_03381,2024-04-11,movie,tv,standard,82
user_03420,2024-04-11,movie,tv,basic,68
user_03424,2024-04-11,movie,web,standard,56
user_03428,2024-04-11,movie,tv,basic,60
user_03440,2024-04-11,documentary,mobile,standard,11
user_03464,2024-04-11,tv_show,mobile,basic,22
user_03509,2024-04-11,movie,tv,standard,37
user_03524,2024-04-11,movie,mobile,standard,45
user_03553,2024-04-11,tv_show,web,standard,52
user_03575,2024-04-11,movie,web,standard,47
user_03591,2024-04-11,movie,tv,premium,21
user_03593,2024-04-11,movie,mobile,basic,34
user_03602,2024-04-11,tv_show,mobile,standard,4
user_03610,2024-04-11,movie,mobile,standard,5
user_03622,2024-04-11,movie,mobile,basic,17
user_03624,2024-04-11,movie,mobile,basic,29
user_03633,2024-04-11,movie,tv,standard,92
user_03650,2024-04-11,movie,web,basic,76
user_03654,2024-04-11,tv_show,mobile,standard,37
user_03662,2024-04-11,tv_show,mobile,standard,24
user_03697,2024-04-11,movie,tv,standard,36
user_03697,2024-04-11,documentary,web,premium,29
user_03705,2024-04-11,tv_show,mobile,premium,52
user_03720,2024-04-11,movie,mobile,basic,12
user_03720,2024-04-11,movie,tv,premium,59
user_03748,2024-04-11,tv_show,tv,premium,77
user_03754,2024-04-11,movie,tv,basic,15
user_03759,2024-04-11,movie,web,premium,55
user_03774,2024-04-11,movie,mobile,basic,36
user_03801,2024-04-11,movie,tv,basic,176
user_03806,2024-04-11,movie,tv,standard,38
user_03811,2024-04-11,documentary,mobile,standard,42
user_03821,2024-04-11,movie,mobile,basic,27
user_03886,2024-04-11,movie,mobile,premium,110
user_03890,2024-04-11,movie,tv,standard,59
user_03909,2024-04-11,documentary,mobile,premium,22
user_03910,2024-04-11,movie,mobile,standard,12
user_03912,2024-04-11,documentary,web,basic,24
user_03924,2024-04-11,movie,mobile,standard,53
user_03954,2024-04-11,tv_show,tv,basic,149
user_03957,2024-04-11,movie,mobile,standard,45
user_03957,2024-04-11,tv_show,mobile,premium,72
user_03962,2024-04-11,movie,mobile,premium,53
user_03962,2024-04-11,movie,mobile,standard,39
user_03965,2024-04-11,movie,mobile,basic,20
user_03967,2024-04-11,movie,web,standard,18
user_03970,2024-04-11,tv_show,web,basic,20
user_03973,2024-04-11,documentary,mobile,premium,37
user_03974,2024-04-11,movie,mobile,standard,51
user_03989,2024-04-11,movie,mobile,basic,60
user_03992,2024-04-11,tv_show,web,standard,26
user_04002,2024-04-11,movie,web,premium,21
user_04009,2024-04-11,movie,mobile,premium,30
user_04012,2024-04-11,movie,mobile,basic,56
user_04030,2024-04-11,movie,mobile,standard,16
user_04030,2024-04-11,tv_show,mobile,basic,11
user_04043,2024-04-11,documentary,mobile,premium,16
user_04061,2024-04-11,movie,mobile,standard,66
user_04064,2024-04-11,movie,web,basic,32
user_04066,2024-04-11,movie,web,basic,2
user_04068,2024-04-11,movie,web,basic,27
user_04090,2024-04-11,tv_show,mobile,basic,18
user_04139,2024-04-11,tv_show,tv,standard,59
user_04149,2024-04-11,movie,tv,standard,48
user_04163,2024-04-11,movie,tv,premium,71
user_04168,2024-04-11,tv_show,web,basic,4
user_04175,2024-04-11,movie,tv,standard,43
user_04180,2024-04-11,tv_show,web,standard,23
user_04180,2024-04-11,movie,web,premium,136
user_04217,2024-04-11,movie,web,standard,41
user_04218,2024-04-11,documentary,web,basic,25
user_04224,2024-04-11,tv_show,mobile,standard,54
user_04226,2024-04-11,movie,mobile,premium,25
user_04237,2024-04-11,movie,mobile,standard,35
user_04247,2024-04-11,movie,mobile,basic,40
user_04253,2024-04-11,documentary,mobile,standard,41
user_04254,2024-04-11,movie,mobile,premium,61
user_04267,2024-04-11,movie,mobile,premium,58
user_04276,2024-04-11,movie,mobile,standard,62
user_04276,2024-04-11,movie,web,basic,143
user_04287,2024-04-11,tv_show,web,premium,17
user_04299,2024-04-11,movie,tv,standard,28
user_04326,2024-04-11,movie,web,basic,6
user_04327,2024-04-11,tv_show,mobile,premium,38
user_04346,2024-04-11,documentary,web,basic,13
user_04367,2024-04-11,documentary,mobile,basic,26
user_04371,2024-04-11,documentary,mobile,basic,8
user_04373,2024-04-11,tv_show,tv,premium,211
user_04377,2024-04-11,movie,tv,standard,2
user_04381,2024-04-11,tv_show,mobile,basic,52
user_04382,2024-04-11,tv_show,mobile,standard,46
user_04399,2024-04-11,movie,mobile,basic,15
user_04400,2024-04-11,movie,tv,standard,14
user_04400,2024-04-11,movie,mobile,premium,87
user_04410,2024-04-11,movie,mobile,premium,48
user_04423,2024-04-11,movie,mobile,standard,38
user_04428,2024-04-11,tv_show,web,basic,42
user_04437,2024-04-11,tv_show,mobile,standard,114
user_04448,2024-04-11,movie,mobile,basic,17
user_04452,2024-04-11,movie,mobile,standard,10
user_04466,2024-04-11,tv_show,web,basic,31
user_04467,2024-04-11,tv_show,web,basic,77
user_04467,2024-04-11,documentary,web,premium,52
user_04497,2024-04-11,documentary,mobile,premium,70
user_04519,2024-04-11,documentary,tv,basic,29
user_04524,2024-04-11,movie,web,premium,95
user_04529,2024-04-11,movie,mobile,standard,54
user_04537,2024-04-11,movie,web,standard,62
user_04538,2024-04-11,movie,web,basic,76
user_04565,2024-04-11,documentary,mobile,standard,33
user_04571,2024-04-11,tv_show,web,premium,24
user_04603,2024-04-11,tv_show,mobile,basic,17
user_04610,2024-04-11,movie,web,standard,1
user_04618,2024-04-11,movie,tv,basic,18
user_04656,2024-04-11,movie,mobile,standard,11
user_04664,2024-04-11,movie,mobile,standard,15
user_04673,2024-04-11,movie,web,premium,108
user_04688,2024-04-11,movie,mobile,premium,62
user_04694,2024-04-11,movie,web,basic,7
user_04696,2024-04-11,tv_show,web,basic,96
user_04716,2024-04-11,tv_show,web,basic,8
user_04738,2024-04-11,movie,web,standard,24
user_04753,2024-04-11,tv_show,mobile,premium,37
user_04758,2024-04-11,movie,mobile,standard,31
user_04765,2024-04-11,movie,web,premium,19
user_04769,2024-04-11,movie,tv,standard,89
user_04771,2024-04-11,movie,tv,standard,22
user_04786,2024-04-11,tv_show,web,standard,10
user_04788,2024-04-11,movie,web,basic,72
user_04801,2024-04-11,tv_show,web,basic,42
user_04805,2024-04-11,documentary,mobile,standard,5
user_04810,2024-04-11,tv_show,web,basic,21
user_04813,2024-04-11,movie,tv,basic,43
user_04824,2024-04-11,documentary,mobile,basic,46
user_04832,2024-04-11,movie,mobile,standard,17
user_04835,2024-04-11,tv_show,web,basic,8
user_04837,2024-04-11,documentary,web,basic,13
user_04839,2024-04-11,movie,mobile,premium,25
user_04860,2024-04-11,tv_show,tv,standard,34
user_04866,2024-04-11,movie,mobile,premium,21
user_04871,2024-04-11,movie,mobile,basic,78
user_04889,2024-04-11,tv_show,tv,basic,33
user_04899,2024-04-11,tv_show,web,basic,22
user_04916,2024-04-11,movie,mobile,standard,26
user_04936,2024-04-11,tv_show,mobile,basic,10
user_04942,2024-04-11,movie,web,basic,27
user_04947,2024-04-11,movie,mobile,premium,27
user_04952,2024-04-11,tv_show,web,basic,13
user_04996,2024-04-11,movie,mobile,standard,49
user_00002,2024-04-12,tv_show,web,standard,14
user_00008,2024-04-12,documentary,web,basic,28
user_00012,2024-04-12,movie,web,basic,8
user_00024,2024-04-12,movie,web,basic,26
user_00039,2024-04-12,movie,mobile,basic,31
user_00045,2024-04-12,movie,web,standard,1
user_00051,2024-04-12,movie,mobile,standard,59
user_00057,2024-04-12,movie,tv,basic,132
user_00066,2024-04-12,movie,mobile,standard,23
user_00068,2024-04-12,movie,web,basic,18
user_00071,2024-04-12,movie,web,standard,22
user_00082,2024-04-12,movie,web,basic,7
user_00111,2024-04-12,tv_show,tv,premium,31
user_00128,2024-04-12,movie,mobile,premium,24
user_00143,2024-04-12,tv_show,tv,basic,5
user_00171,2024-04-12,tv_show,mobile,basic,9
user_00194,2024-04-12,movie,mobile,basic,65
user_00195,2024-04-12,movie,tv,premium,29
user_00201,2024-04-12,movie,web,basic,10
user_00202,2024-04-12,movie,web,premium,42
user_00219,2024-04-12,documentary,mobile,basic,27
user_00222,2024-04-12,movie,web,standard,12
user_00223,2024-04-12,movie,tv,basic,44
user_00226,2024-04-12,tv_show,mobile,basic,43
user_00236,2024-04-12,tv_show,tv,standard,41
user_00242,2024-04-12,tv_show,tv,premium,167
user_00249,2024-04-12,movie,mobile,basic,44
user_00290,2024-04-12,documentary,mobile,premium,12
user_00291,2024-04-12,movie,mobile,premium,12
user_00307,2024-04-12,documentary,web,basic,9
user_00341,2024-04-12,tv_show,web,basic,25
user_00354,2024-04-12,movie,tv,standard,37
user_00356,2024-04-12,movie,mobile,standard,25
user_00358,2024-04-12,movie,mobile,basic,43
user_00362,2024-04-12,tv_show,tv,premium,52
user_00384,2024-04-12,movie,web,basic,37
user_00387,2024-04-12,tv_show,web,standard,68
user_00390,2024-04-12,movie,mobile,basic,43
user_00397,2024-04-12,movie,mobile,basic,64
user_00405,2024-04-12,movie,tv,basic,98
user_00410,2024-04-12,movie,mobile,basic,6
user_00412,2024-04-12,movie,tv,standard,165
user_00442,2024-04-12,movie,mobile,premium,115
user_00471,2024-04-12,movie,mobile,basic,43
user_00473,2024-04-12,movie,web,standard,23
user_00485,2024-04-12,movie,web,standard,40
user_00487,2024-04-12,movie,tv,basic,85
user_00490,2024-04-12,tv_show,web,standard,23
user_00496,2024-04-12,movie,mobile,standard,9
user_00500,2024-04-12,movie,mobile,basic,11
user_00507,2024-04-12,tv_show,tv,basic,81
user_00542,2024-04-12,documentary,web,basic,18
user_00543,2024-04-12,tv_show,mobile,basic,50
user_00571,2024-04-12,movie,tv,premium,46
user_00574,2024-04-12,movie,web,standard,11
user_00575,2024-04-12,tv_show,mobile,basic,21
user_00605,2024-04-12,tv_show,tv,premium,40
user_00618,2024-04-12,movie,mobile,basic,8
user_00644,2024-04-12,movie,web,standard,23
user_00659,2024-04-12,tv_show,tv,standard,76
user_00686,2024-04-12,tv_show,mobile,basic,41
user_00703,2024-04-12,tv_show,web,standard,101
user_00710,2024-04-12,tv_show,mobile,basic,26
user_00720,2024-04-12,movie,mobile,basic,74
user_00729,2024-04-12,movie,tv,premium,73
user_00730,2024-04-12,tv_show,tv,basic,20
user_00757,2024-04-12,tv_show,mobile,basic,18
user_00763,2024-04-12,tv_show,web,premium,55
user_00782,2024-04-12,movie,web,basic,92
user_00786,2024-04-12,movie,tv,standard,98
user_00790,2024-04-12,movie,mobile,standard,34
user_00791,2024-04-12,documentary,mobile,basic,1
user_00795,2024-04-12,movie,mobile,basic,6
user_00796,2024-04-12,movie,web,basic,56
user_00814,2024-04-12,movie,mobile,basic,19
user_00816,2024-04-12,movie,mobile,basic,10
user_00833,2024-04-12,movie,mobile,basic,87
user_00847,2024-04-12,tv_show,web,standard,32
user_00858,2024-04-12,movie,tv,standard,10
user_00867,2024-04-12,documentary,mobile,basic,21
user_00873,2024-04-12,documentary,web,basic,8
user_00884,2024-04-12,tv_show,web,basic,25
user_00909,2024-04-12,movie,web,standard,22
user_00925,2024-04-12,movie,mobile,basic,21
user_00935,2024-04-12,tv_show,mobile,premium,39
user_00952,2024-04-12,movie,mobile,standard,64
user_00970,2024-04-12,tv_show,mobile,premium,79
user_00971,2024-04-12,tv_show,tv,premium,122
user_00980,2024-04-12,movie,web,standard,47
user_00991,2024-04-12,tv_show,mobile,standard,5
user_01003,2024-04-12,documentary,mobile,standard,124
user_01006,2024-04-12,movie,mobile,basic,4
user_01020,2024-04-12,movie,mobile,standard,95
user_01026,2024-04-12,movie,mobile,standard,55
user_01052,2024-04-12,tv_show,web,standard,70
user_01055,2024-04-12,tv_show,tv,premium,170
user_01062,2024-04-12,movie,mobile,basic,23
user_01093,2024-04-12,movie,mobile,basic,16
user_01105,2024-04-12,tv_show,web,standard,23
user_01127,2024-04-12,tv_show,mobile,basic,2
user_01131,2024-04-12,movie,web,basic,36
user_01133,2024-04-12,movie,tv,basic,26
user_01145,2024-04-12,movie,tv,basic,56
user_01147,2024-04-12,movie,web,premium,69
user_01162,2024-04-12,movie,mobile,basic,22
user_01162,2024-04-12,movie,mobile,basic,115
user_01169,2024-04-12,tv_show,tv,standard,14
user_01172,2024-04-12,movie,mobile,standard,40
user_01173,2024-04-12,movie,mobile,premium,43
user_01181,2024-04-12,movie,mobile,premium,14
user_01190,2024-04-12,tv_show,web,basic,23
user_01194,2024-04-12,documentary,web,standard,53
user_01207,2024-04-12,tv_show,web,basic,10
user_01211,2024-04-12,movie,mobile,basic,23
user_01215,2024-04-12,movie,tv,basic,20
user_01224,2024-04-12,movie,web,premium,62
user_01243,2024-04-12,tv_show,web,standard,53
user_01246,2024-04-12,tv_show,mobile,standard,74
user_01249,2024-04-12,tv_show,mobile,premium,30
user_01250,2024-04-12,tv_show,tv,premium,201
user_01281,2024-04-12,movie,mobile,standard,118
user_01284,2024-04-12,movie,web,premium,89
user_01307,2024-04-12,documentary,tv,premium,60
user_01307,2024-04-12,tv_show,mobile,basic,32
user_01321,2024-04-12,documentary,mobile,standard,54
user_01339,2024-04-12,tv_show,mobile,premium,41
user_01351,2024-04-12,movie,web,standard,46
user_01352,2024-04-12,movie,mobile,premium,59
user_01375,2024-04-12,tv_show,tv,premium,109
user_01382,2024-04-12,movie,mobile,premium,11
user_01384,2024-04-12,tv_show,mobile,basic,28
user_01388,2024-04-12,movie,mobile,basic,37
user_01416,2024-04-12,movie,mobile,basic,7
user_01432,2024-04-12,movie,mobile,premium,25
user_01445,2024-04-12,movie,mobile,standard,47
user_01452,2024-04-12,movie,web,basic,39
user_01455,2024-04-12,movie,mobile,basic,28
user_01472,2024-04-12,movie,mobile,basic,57
user_01473,2024-04-12,movie,mobile,standard,75
user_01477,2024-04-12,movie,mobile,premium,24
user_01478,2024-04-12,movie,mobile,standard,31
user_01509,2024-04-12,tv_show,mobile,standard,35
user_01512,2024-04-12,movie,web,premium,38
user_01527,2024-04-12,documentary,mobile,basic,20
user_01527,2024-04-12,tv_show,tv,basic,12
user_01536,2024-04-12,tv_show,web,basic,76
user_01564,2024-04-12,movie,tv,basic,68
user_01571,2024-04-12,movie,mobile,basic,11
user_01577,2024-04-12,movie,mobile,premium,23
user_01606,2024-04-12,tv_show,mobile,standard,20
user_01638,2024-04-12,tv_show,mobile,standard,18
user_01638,2024-04-12,tv_show,tv,premium,45
user_01647,2024-04-12,tv_show,tv,premium,110
user_01655,2024-04-12,movie,mobile,premium,52
user_01682,2024-04-12,movie,mobile,premium,101
user_01697,2024-04-12,movie,mobile,standard,12
user_01699,2024-04-12,tv_show,mobile,standard,10
user_01709,2024-04-12,movie,tv,premium,65
user_01713,2024-04-12,movie,web,premium,21
user_01714,2024-04-12,tv_show,tv,premium,62
user_01717,2024-04-12,movie,tv,basic,28
user_01720,2024-04-12,movie,tv,basic,29
user_01723,2024-04-12,documentary,tv,basic,89
user_01732,2024-04-12,movie,web,standard,30
user_01735,2024-04-12,movie,tv,basic,45
user_01759,2024-04-12,movie,web,standard,16
user_01767,2024-04-12,movie,tv,standard,42
user_01767,2024-04-12,movie,mobile,standard,43
user_01777,2024-04-12,tv_show,tv,standard,14
user_01779,2024-04-12,movie,mobile,standard,23
user_01783,2024-04-12,tv_show,tv,premium,85
user_01786,2024-04-12,movie,web,basic,23
user_01787,2024-04-12,tv_show,mobile,standard,23
user_01842,2024-04-12,tv_show,tv,standard,224
user_01873,2024-04-12,movie,mobile,premium,13
user_01879,2024-04-12,movie,mobile,basic,25
user_01881,2024-04-12,tv_show,web,premium,45
user_01891,2024-04-12,movie,mobile,standard,11
user_01896,2024-04-12,movie,tv,basic,47
user_01901,2024-04-12,movie,tv,standard,34
user_01902,2024-04-12,movie,mobile,standard,24
user_01913,2024-04-12,movie,mobile,standard,6
user_01922,2024-04-12,movie,mobile,basic,12
user_01933,2024-04-12,documentary,mobile,basic,20
user_01937,2024-04-12,movie,tv,basic,6
user_01946,2024-04-12,movie,mobile,standard,24
user_01977,2024-04-12,movie,web,standard,16
user_01988,2024-04-12,tv_show,mobile,standard,101
user_02026,2024-04-12,tv_show,tv,standard,145
user_02045,2024-04-12,documentary,web,basic,104
